#C'dt(s)', 'V_DC(V)', '', '', '', '', '', '', 'CH1_R', 'CH2_R', 'CH3_R', 'CH5_R', 'CH6_R', 'CH1_P', 'CH2_P', 'CH3_P', 'CH5_P', 'CH6_P', 'CH1_T', 'CH2_T', 'CH3_T', 'CH5_T', 'CH6_T', 'p1', 'p2', 'p3', 'p4', 'p5', 'p6', 'Flow'
#I'TIME[].dt', 'HP34401A.V_DC', 'KT2400.Voltage', 'KT2400.Voltage', '', '', '', '', '', '', 'CH1_R', 'CH2_R', 'CH3_R', 'CH5_R', 'CH6_R', 'CH1_P', 'CH2_P', 'CH3_P', 'CH5_P', 'CH6_P', 'CH1_T', 'CH2_T', 'CH3_T', 'CH5_T', 'CH6_T', 'p1', 'p2', 'p3', 'p4', 'p5', 'p6', 'Flow'
#P'dt', 'V_DC', 'col 1', 'col 2', 'col 3', 'col 4', 'col 5', 'col 6', 'CH1_R', 'CH2_R', 'CH3_R', 'CH5_R', 'CH6_R', 'CH1_P', 'CH2_P', 'CH3_P', 'CH5_P', 'CH6_P', 'CH1_T', 'CH2_T', 'CH3_T', 'CH5_T', 'CH6_T', 'p1', 'p2', 'p3', 'p4', 'p5', 'p6', 'Flow'
#T'1562869078.2531958'
1.141629774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141631474680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.619999999999999903e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.230000000000000000e+02 8.099999999999999645e+00 7.959999999999999964e+00 nan
1.141632374680423737e+07 nan nan nan nan nan nan nan nan nan 9.716499999999999915e+00 3.447029999999999745e+02 3.299200000000000159e+02 8.633500000000000227e+02 5.608460000000000036e+03 9.716510000000000230e-08 3.446890000000000181e-10 3.299060000000000186e-10 8.633329999999999928e-12 5.600330000000000028e-14 5.339200000000000301e+01 3.552989999999999871e+00 3.820710000000000051e+00 6.266089999999999716e-01 1.303389999999999931e-02 nan nan nan nan nan nan nan
1.141635774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141637674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.619999999999999903e-06 1.170000000000000033e-02 6.230000000000000000e+02 6.230000000000000000e+02 8.089999999999999858e+00 7.959999999999999964e+00 nan
1.141638374680423737e+07 nan nan nan nan nan nan nan nan nan 9.716900000000000759e+00 3.445679999999999836e+02 3.299230000000000018e+02 8.632699999999999818e+02 5.607350000000000364e+03 9.716869999999999844e-08 3.445529999999999888e-10 3.299089999999999926e-10 8.632509999999999938e-12 5.599209999999999726e-14 5.339300000000000068e+01 3.555429999999999868e+00 3.820660000000000167e+00 6.266760000000000108e-01 1.304250000000000027e-02 nan nan nan nan nan nan nan
1.141641774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141643674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.619999999999999903e-06 1.170000000000000033e-02 6.230000000000000000e+02 6.220000000000000000e+02 8.099999999999999645e+00 7.959999999999999964e+00 nan
1.141644474680423737e+07 nan nan nan nan nan nan nan nan nan 9.716599999999999682e+00 3.446650000000000205e+02 3.299429999999999836e+02 8.638400000000000318e+02 5.610840000000000146e+03 9.716540000000000528e-08 3.446499999999999937e-10 3.299280000000000005e-10 8.638170000000000542e-12 5.602699999999999947e-14 5.339209999999999923e+01 3.553690000000000015e+00 3.820209999999999884e+00 6.262159999999999949e-01 1.301560000000000043e-02 nan nan nan nan nan nan nan
1.141647774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.141649874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.640000000000000135e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.230000000000000000e+02 8.099999999999999645e+00 7.969999999999999751e+00 nan
1.141650474680423737e+07 nan nan nan nan nan nan nan nan nan 9.717100000000000293e+00 3.447570000000000050e+02 3.299320000000000164e+02 8.638300000000000409e+02 5.611800000000000182e+03 9.717059999999999530e-08 3.447420000000000075e-10 3.299170000000000096e-10 8.638069999999999361e-12 5.603649999999999932e-14 5.339350000000000307e+01 3.552029999999999799e+00 3.820460000000000189e+00 6.262240000000000029e-01 1.300830000000000042e-02 nan nan nan nan nan nan nan
1.141653774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141655874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.619999999999999903e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.070000000000000284e+00 7.969999999999999751e+00 nan
1.141656474680423737e+07 nan nan nan nan nan nan nan nan nan 9.717000000000000526e+00 3.447599999999999909e+02 3.300190000000000055e+02 8.632000000000000455e+02 5.610619999999999891e+03 9.716919999999999901e-08 3.447449999999999815e-10 3.300049999999999890e-10 8.631780000000000203e-12 5.602479999999999797e-14 5.339309999999999690e+01 3.551979999999999915e+00 3.818499999999999783e+00 6.267359999999999598e-01 1.301730000000000075e-02 nan nan nan nan nan nan nan
1.141659774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141662074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.629999999999999807e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.230000000000000000e+02 8.089999999999999858e+00 7.969999999999999751e+00 nan
1.141662474680423737e+07 nan nan nan nan nan nan nan nan nan 9.717399999999999594e+00 3.446680000000000064e+02 3.299700000000000273e+02 8.636699999999999591e+02 5.608810000000000400e+03 9.717329999999999571e-08 3.446530000000000195e-10 3.299559999999999822e-10 8.636569999999999418e-12 5.600670000000000030e-14 5.339419999999999789e+01 3.553630000000000067e+00 3.819599999999999884e+00 6.263459999999999583e-01 1.303129999999999913e-02 nan nan nan nan nan nan nan
1.141665774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.141668274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.619999999999999903e-06 1.170000000000000033e-02 6.230000000000000000e+02 6.220000000000000000e+02 8.089999999999999858e+00 7.990000000000000213e+00 nan
1.141668474680423737e+07 nan nan nan nan nan nan nan nan nan 9.716599999999999682e+00 3.446410000000000196e+02 3.300380000000000109e+02 8.636299999999999955e+02 5.605880000000000109e+03 9.716580000000000044e-08 3.446259999999999947e-10 3.300229999999999883e-10 8.636079999999999286e-12 5.597739999999999961e-14 5.339220000000000255e+01 3.554110000000000102e+00 3.818090000000000206e+00 6.263859999999999983e-01 1.305380000000000082e-02 nan nan nan nan nan nan nan
1.141671774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141674274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.609999999999999998e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.089999999999999858e+00 7.950000000000000178e+00 nan
1.141674474680423737e+07 nan nan nan nan nan nan nan nan nan 9.716400000000000148e+00 3.447570000000000050e+02 3.300160000000000196e+02 8.639400000000000546e+02 5.613670000000000073e+03 9.716320000000000544e-08 3.447420000000000075e-10 3.300020000000000150e-10 8.639239999999999446e-12 5.605529999999999718e-14 5.339150000000000063e+01 3.552039999999999864e+00 3.818569999999999798e+00 6.261280000000000179e-01 1.299419999999999915e-02 nan nan nan nan nan nan nan
1.141677774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141680474680423737e+07 nan nan nan nan nan nan nan nan nan 9.715999999999999304e+00 3.447660000000000196e+02 3.300210000000000150e+02 8.636100000000000136e+02 5.614220000000000255e+03 9.715959999999999606e-08 3.447509999999999813e-10 3.300070000000000062e-10 8.635959999999999484e-12 5.606070000000000315e-14 5.339059999999999917e+01 3.551880000000000148e+00 3.818459999999999965e+00 6.263950000000000351e-01 1.299029999999999976e-02 2.600000000000000094e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.099999999999999645e+00 7.959999999999999964e+00 nan
1.141683774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141686474680423737e+07 nan nan nan nan nan nan nan nan nan 9.716100000000000847e+00 3.448179999999999836e+02 3.300260000000000105e+02 8.638200000000000500e+02 5.610100000000000364e+03 9.716039999999999961e-08 3.448030000000000138e-10 3.300109999999999888e-10 8.638060000000000051e-12 5.601960000000000017e-14 5.339079999999999870e+01 3.550940000000000207e+00 3.818360000000000198e+00 6.262250000000000316e-01 1.302129999999999954e-02 nan nan nan nan nan nan nan
1.141686674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.590000000000000190e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.099999999999999645e+00 7.969999999999999751e+00 nan
1.141689774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141692474680423737e+07 nan nan nan nan nan nan nan nan nan 9.715700000000000003e+00 3.446039999999999850e+02 3.299859999999999900e+02 8.634400000000000546e+02 5.614350000000000364e+03 9.715710000000000646e-08 3.445889999999999874e-10 3.299720000000000161e-10 8.634240000000000174e-12 5.606200000000000260e-14 5.338989999999999725e+01 3.554780000000000051e+00 3.819240000000000190e+00 6.265349999999999531e-01 1.298930000000000050e-02 nan nan nan nan nan nan nan
1.141692674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.590000000000000190e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.080000000000000071e+00 7.959999999999999964e+00 nan
1.141695774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.141698474680423737e+07 nan nan nan nan nan nan nan nan nan 9.715099999999999625e+00 3.447130000000000223e+02 3.299990000000000236e+02 8.637200000000000273e+02 5.610149999999999636e+03 9.715109999999999966e-08 3.446990000000000005e-10 3.299850000000000242e-10 8.636969999999999295e-12 5.602009999999999851e-14 5.338830000000000098e+01 3.552810000000000024e+00 3.818950000000000067e+00 6.263130000000000086e-01 1.302099999999999959e-02 nan nan nan nan nan nan nan
1.141698874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.579999999999999862e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.089999999999999858e+00 7.959999999999999964e+00 nan
1.141701774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.141704474680423737e+07 nan nan nan nan nan nan nan nan nan 9.714199999999999946e+00 3.447269999999999754e+02 3.299920000000000186e+02 8.640499999999999545e+02 5.613319999999999709e+03 9.714169999999999429e-08 3.447120000000000086e-10 3.299780000000000159e-10 8.640339999999999512e-12 5.605170000000000162e-14 5.338580000000000325e+01 3.552569999999999784e+00 3.819119999999999848e+00 6.260400000000000409e-01 1.299679999999999933e-02 nan nan nan nan nan nan nan
1.141705074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.569999999999999958e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.099999999999999645e+00 7.980000000000000426e+00 nan
1.141707774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141710474680423737e+07 nan nan nan nan nan nan nan nan nan 9.713599999999999568e+00 3.447090000000000032e+02 3.300009999999999764e+02 8.640800000000000409e+02 5.611600000000000364e+03 9.713530000000000556e-08 3.446940000000000093e-10 3.299869999999999897e-10 8.640599999999999351e-12 5.603460000000000061e-14 5.338409999999999656e+01 3.552880000000000038e+00 3.818909999999999805e+00 6.260179999999999634e-01 1.300980000000000018e-02 nan nan nan nan nan nan nan
1.141711274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.579999999999999862e-06 1.170000000000000033e-02 6.230000000000000000e+02 6.220000000000000000e+02 8.099999999999999645e+00 7.959999999999999964e+00 nan
1.141713774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141716474680423737e+07 nan nan nan nan nan nan nan nan nan 9.712500000000000355e+00 3.446730000000000018e+02 3.300040000000000191e+02 8.639199999999999591e+02 5.606680000000000291e+03 9.712450000000000391e-08 3.446580000000000107e-10 3.299900000000000154e-10 8.638999999999999843e-12 5.598539999999999816e-14 5.338119999999999976e+01 3.553539999999999921e+00 3.818839999999999790e+00 6.261480000000000379e-01 1.304770000000000062e-02 nan nan nan nan nan nan nan
1.141717474680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.569999999999999958e-06 1.159999999999999920e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.099999999999999645e+00 7.980000000000000426e+00 nan
1.141719774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141722574680423737e+07 nan nan nan nan nan nan nan nan nan 9.711600000000000676e+00 3.447309999999999945e+02 3.299370000000000118e+02 8.638099999999999454e+02 5.615390000000000327e+03 9.711549999999999370e-08 3.447159999999999912e-10 3.299230000000000093e-10 8.637879999999999540e-12 5.607239999999999819e-14 5.337879999999999825e+01 3.552490000000000148e+00 3.820339999999999847e+00 6.262389999999999901e-01 1.298179999999999994e-02 nan nan nan nan nan nan nan
1.141723474680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.579999999999999862e-06 1.159999999999999920e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.119999999999999218e+00 7.990000000000000213e+00 nan
1.141725774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141728574680423737e+07 nan nan nan nan nan nan nan nan nan 9.710800000000000765e+00 3.445690000000000168e+02 3.299549999999999841e+02 8.641100000000000136e+02 5.619550000000000182e+03 9.710760000000000327e-08 3.445539999999999974e-10 3.299410000000000087e-10 8.640879999999999427e-12 5.611389999999999857e-14 5.337669999999999959e+01 3.555410000000000181e+00 3.819939999999999891e+00 6.259959999999999969e-01 1.295179999999999942e-02 nan nan nan nan nan nan nan
1.141729674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.569999999999999958e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.099999999999999645e+00 7.969999999999999751e+00 nan
1.141731774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141734574680423737e+07 nan nan nan nan nan nan nan nan nan 9.711499999999999133e+00 3.446449999999999818e+02 3.299839999999999804e+02 8.639500000000000455e+02 5.622810000000000400e+03 9.711459999999999797e-08 3.446299999999999773e-10 3.299699999999999989e-10 8.639279999999999918e-12 5.614649999999999835e-14 5.337859999999999872e+01 3.554040000000000088e+00 3.819290000000000074e+00 6.261250000000000426e-01 1.292830000000000021e-02 nan nan nan nan nan nan nan
1.141735674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.569999999999999958e-06 1.170000000000000033e-02 6.210000000000000000e+02 6.220000000000000000e+02 8.099999999999999645e+00 7.969999999999999751e+00 nan
1.141737774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141740574680423737e+07 nan nan nan nan nan nan nan nan nan 9.711399999999999366e+00 3.447529999999999859e+02 3.299580000000000268e+02 8.632000000000000455e+02 5.626409999999999854e+03 9.711409999999999741e-08 3.447380000000000249e-10 3.299439999999999827e-10 8.631780000000000203e-12 5.618239999999999722e-14 5.337839999999999918e+01 3.552099999999999813e+00 3.819869999999999877e+00 6.267350000000000421e-01 1.290230000000000023e-02 nan nan nan nan nan nan nan
1.141741874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.590000000000000190e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.109999999999999432e+00 7.980000000000000426e+00 nan
1.141743774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141746574680423737e+07 nan nan nan nan nan nan nan nan nan 9.711199999999999832e+00 3.447019999999999982e+02 3.299789999999999850e+02 8.631699999999999591e+02 5.617119999999999891e+03 9.711150000000000240e-08 3.446870000000000010e-10 3.299650000000000077e-10 8.631540000000000599e-12 5.608970000000000106e-14 5.337769999999999726e+01 3.553020000000000067e+00 3.819389999999999841e+00 6.267540000000000333e-01 1.296929999999999958e-02 nan nan nan nan nan nan nan
1.141747874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.590000000000000190e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.109999999999999432e+00 7.969999999999999751e+00 nan
1.141749774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.141752574680423737e+07 nan nan nan nan nan nan nan nan nan 9.711600000000000676e+00 3.447169999999999845e+02 3.299870000000000232e+02 8.627799999999999727e+02 5.615579999999999927e+03 9.711559999999999911e-08 3.447019999999999745e-10 3.299720000000000161e-10 8.627639999999999778e-12 5.607429999999999690e-14 5.337879999999999825e+01 3.552750000000000075e+00 3.819230000000000125e+00 6.270719999999999628e-01 1.298050000000000072e-02 nan nan nan nan nan nan nan
1.141754074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.609999999999999998e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.099999999999999645e+00 7.980000000000000426e+00 nan
1.141755774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141758574680423737e+07 nan nan nan nan nan nan nan nan nan 9.712600000000000122e+00 3.448079999999999927e+02 3.300880000000000223e+02 8.638400000000000318e+02 5.611840000000000146e+03 9.712570000000000262e-08 3.447939999999999883e-10 3.300740000000000122e-10 8.638220000000000325e-12 5.603699999999999766e-14 5.338150000000000261e+01 3.551099999999999923e+00 3.816949999999999843e+00 6.262109999999999621e-01 1.300789999999999932e-02 nan nan nan nan nan nan nan
1.141760074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.609999999999999998e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.099999999999999645e+00 7.969999999999999751e+00 nan
1.141761774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141764574680423737e+07 nan nan nan nan nan nan nan nan nan 9.712999999999999190e+00 3.448210000000000264e+02 3.300400000000000205e+02 8.638600000000000136e+02 5.614720000000000255e+03 9.712940000000000417e-08 3.448059999999999878e-10 3.300260000000000141e-10 8.638410000000000145e-12 5.606569999999999909e-14 5.338250000000000028e+01 3.550879999999999814e+00 3.818029999999999813e+00 6.261959999999999749e-01 1.298670000000000033e-02 nan nan nan nan nan nan nan
1.141766074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.609999999999999998e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.089999999999999858e+00 7.959999999999999964e+00 nan
1.141767774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141770574680423737e+07 nan nan nan nan nan nan nan nan nan 9.712600000000000122e+00 3.448190000000000168e+02 3.300480000000000018e+02 8.639199999999999591e+02 5.612960000000000036e+03 9.712550000000000504e-08 3.448040000000000224e-10 3.300339999999999793e-10 8.638999999999999843e-12 5.604820000000000068e-14 5.338150000000000261e+01 3.550920000000000076e+00 3.817849999999999966e+00 6.261480000000000379e-01 1.299930000000000009e-02 nan nan nan nan nan nan nan
1.141772274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.619999999999999903e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.089999999999999858e+00 7.990000000000000213e+00 nan
1.141773774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141776574680423737e+07 nan nan nan nan nan nan nan nan nan 9.712899999999999423e+00 3.447599999999999909e+02 3.300579999999999927e+02 8.643400000000000318e+02 5.616050000000000182e+03 9.712890000000000360e-08 3.447449999999999815e-10 3.300440000000000134e-10 8.643190000000000050e-12 5.607900000000000268e-14 5.338239999999999696e+01 3.551969999999999850e+00 3.817629999999999857e+00 6.258070000000000022e-01 1.297710000000000009e-02 nan nan nan nan nan nan nan
1.141778474680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.619999999999999903e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.099999999999999645e+00 7.990000000000000213e+00 nan
1.141779774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.141782674680423737e+07 nan nan nan nan nan nan nan nan nan 9.712899999999999423e+00 3.448190000000000168e+02 3.300350000000000250e+02 8.636299999999999955e+02 5.607750000000000000e+03 9.712829999999999763e-08 3.448049999999999793e-10 3.300210000000000229e-10 8.636099999999999522e-12 5.599610000000000285e-14 5.338219999999999743e+01 3.550910000000000011e+00 3.818150000000000155e+00 6.263840000000000519e-01 1.303939999999999960e-02 nan nan nan nan nan nan nan
1.141784474680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.619999999999999903e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.089999999999999858e+00 7.940000000000000391e+00 nan
1.141785774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.141788674680423737e+07 nan nan nan nan nan nan nan nan nan 9.713200000000000500e+00 3.448949999999999818e+02 3.300299999999999727e+02 8.636699999999999591e+02 5.608340000000000146e+03 9.713189999999999377e-08 3.448800000000000023e-10 3.300159999999999800e-10 8.636530000000000561e-12 5.600200000000000083e-14 5.338320000000000221e+01 3.549549999999999983e+00 3.818249999999999922e+00 6.263490000000000446e-01 1.303490000000000031e-02 nan nan nan nan nan nan nan
1.141790474680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.609999999999999998e-06 1.170000000000000033e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.080000000000000071e+00 7.959999999999999964e+00 nan
1.141791774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141794674680423737e+07 nan nan nan nan nan nan nan nan nan 9.711999999999999744e+00 3.447450000000000045e+02 3.300760000000000218e+02 8.633300000000000409e+02 5.610250000000000000e+03 9.712010000000000421e-08 3.447300000000000079e-10 3.300610000000000041e-10 8.633149999999999418e-12 5.602110000000000148e-14 5.338000000000000256e+01 3.552239999999999842e+00 3.817239999999999966e+00 6.266239999999999588e-01 1.302019999999999914e-02 nan nan nan nan nan nan nan
1.141796474680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.600000000000000094e-06 1.170000000000000033e-02 6.210000000000000000e+02 6.220000000000000000e+02 8.099999999999999645e+00 7.990000000000000213e+00 nan
1.141797774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.141800674680423737e+07 nan nan nan nan nan nan nan nan nan 9.711700000000000443e+00 3.447400000000000091e+02 3.300190000000000055e+02 8.639700000000000273e+02 5.618510000000000218e+03 9.711640000000000266e-08 3.447250000000000167e-10 3.300049999999999890e-10 8.639480000000000665e-12 5.610359999999999759e-14 5.337899999999999778e+01 3.552340000000000053e+00 3.818499999999999783e+00 6.261090000000000266e-01 1.295929999999999999e-02 nan nan nan nan nan nan nan
1.141802674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.579999999999999862e-06 1.159999999999999920e-02 6.220000000000000000e+02 6.220000000000000000e+02 8.109999999999999432e+00 8.000000000000000000e+00 nan
1.141803774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.141806674680423737e+07 nan nan nan nan nan nan nan nan nan 9.711600000000000676e+00 3.448679999999999950e+02 3.300749999999999886e+02 8.637500000000000000e+02 5.607069999999999709e+03 9.711540000000000153e-08 3.448529999999999774e-10 3.300610000000000041e-10 8.637350000000000551e-12 5.598930000000000282e-14 5.337879999999999825e+01 3.550040000000000084e+00 3.817239999999999966e+00 6.262820000000000054e-01 1.304469999999999935e-02 nan nan nan nan nan nan nan
1.141808874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.579999999999999862e-06 1.170000000000000033e-02 6.210000000000000000e+02 6.220000000000000000e+02 8.099999999999999645e+00 7.950000000000000178e+00 nan
